Country,Sct,Commodity,Description,Formula / Source,Currency / Unit,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Brazil,I.  Level of production   ,Beef and veal,,MPS table,000 tons,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,400.00","6,045.00","5,820.00","6,040.00","6,270.00","6,650.00","6,900.00","7,300.00","7,700.00","8,350.00","8,750.00","8,950.00","9,296.70","9,000.00","9,180.00","9,040.91","8,448.00","8,751.70","9,601.90","9,106.50","8,528.20","8,715.70","8,923.30","9,214.60","8,892.20","8,711.40"
Brazil,II.  Value of production (at farm gate)  ,Beef and veal,,MPS table,BRL mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,302.80","8,832.75","9,292.28","10,456.58","12,864.65","16,247.43","18,521.52","21,747.51","26,843.91","30,195.46","30,297.36","30,160.01","34,952.49","44,240.00","45,179.37","47,319.63","52,245.01","52,466.20","59,675.92","71,556.42","77,697.90","81,044.64","77,809.38","81,857.42","89,962.68","122,597.58"
Brazil,III. Producer Single Commodity Transfers,Beef and veal,"Includes Beef and veal specific programmes in A, B, C and D",A+B+C+D,BRL mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.14,150.50,123.50,55.89,205.11,-11.52,107.12,111.89,-132.65,199.55,-222.27,134.20,359.34,-211.79,"3,668.14","3,344.16","2,705.74","-3,500.26",368.06,372.04,420.83,27.57,3.03,380.61,389.70,99.51
Brazil,A.  Support based on commodity outputs,Beef and veal,,A1+A2,BRL mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.72,0.72,-37.68,-140.67,5.94,-153.21,-23.43,-77.47,-399.10,-23.25,-222.27,-52.98,171.62,-463.92,"3,480.44","3,132.96","2,222.87","-3,820.60",36.78,8.86,3.49,-498.50,3.03,1.24,1.35,-146.65
Brazil,               A1.  Market Price Support  ,Beef and veal,MPS for Beef and veal,TOTAL table,BRL mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-39.75,-143.13,0.00,-155.63,-25.06,-79.41,-399.85,-23.68,-223.04,-101.82,130.45,-524.36,"3,445.48","3,120.44","2,191.80","-3,837.55",0.00,0.00,0.00,-503.02,0.00,0.00,0.00,-146.97
Brazil,               A2.  Payments based on output,Beef and veal,Beef and veal specific programmes in A2,TOTAL table,BRL mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.72,0.72,2.07,2.46,5.94,2.42,1.63,1.95,0.74,0.44,0.77,48.84,41.17,60.45,34.97,12.52,31.08,16.95,36.78,8.86,3.49,4.52,3.03,1.24,1.35,0.33
Brazil,B.  Payments based on input use,Beef and veal,,B1+B2+B3,BRL mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.42,149.77,161.18,196.56,199.17,141.69,130.55,189.36,266.45,222.80,0.00,187.18,187.72,252.13,187.70,211.20,482.87,320.34,331.27,363.18,417.35,526.07,0.00,379.37,388.35,246.15
Brazil,                B1.  Variable input use,Beef and veal,Beef and veal specific programmes in B1,TOTAL table,BRL mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.42,149.77,161.18,196.56,199.17,141.69,130.55,189.36,266.45,222.80,0.00,187.18,187.72,252.13,187.70,211.20,482.87,320.34,331.27,363.18,417.35,526.07,0.00,379.37,388.35,246.15
Brazil,                B2.  Fixed capital formation,Beef and veal,Beef and veal specific programmes in B2,TOTAL table,BRL mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brazil,                B3.  On-farm services,Beef and veal,Beef and veal specific programmes in B3,TOTAL table,BRL mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brazil,"C. Payments based on current A/An/R/I, 
production required, single commodity",Beef and veal,Beef and veal specific programmes in C,TOTAL table,BRL mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brazil,"D.  Payments based on non-current A/An/R/I, production required",Beef and veal,Beef and veal specific programmes in D,TOTAL table,BRL mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Brazil,IV. % Producer Single Commodity Transfers,Beef and veal,Beef and veal specific transfers  / value of receipts from Beef and veal production,%SCTBF = 100* SCTBF / ( (PPBF*QPBF) + A.2BF + BBF + CBF + DBF),%,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,1.68,1.31,0.52,1.57,-0.07,0.57,0.51,-0.49,0.66,-0.73,0.44,1.02,-0.48,8.08,7.03,5.13,-6.63,0.61,0.52,0.54,0.03,0.00,0.46,0.43,0.08
Canada,I.  Level of production   ,Beef and veal,,MPS table,000 tons,"1,073.93","1,002.41","1,073.82","1,066.47","1,120.01","1,085.71","1,239.84","1,192.54","1,182.55","1,263.50","1,440.30","1,463.07","1,562.39","1,517.31","1,497.39","1,598.99","1,733.01","1,338.93","1,496.13","1,628.21","1,642.61","1,696.25","1,748.28","1,574.86","1,621.73","1,411.44","1,371.97","1,364.36","1,472.65","1,322.42","1,429.76","1,444.19","1,478.70","1,606.03","1,427.23"
Canada,II.  Value of production (at farm gate)  ,Beef and veal,,MPS table,CAD mn,"3,216.89","3,251.39","3,385.51","3,388.80","3,511.42","3,376.95","3,902.13","4,154.87","4,080.91","3,971.05","4,223.62","4,408.54","4,838.13","5,009.66","5,540.48","6,432.07","6,440.78","4,170.41","4,127.36","5,084.33","5,046.23","5,292.30","5,507.27","4,820.43","5,030.33","4,992.57","5,286.85","5,605.48","7,919.98","8,345.16","7,268.71","7,299.08","7,339.92","7,588.10","8,226.29"
Canada,III. Producer Single Commodity Transfers,Beef and veal,"Includes Beef and veal specific programmes in A, B, C and D",A+B+C+D,CAD mn,-73.80,19.25,2.32,-8.22,35.71,72.82,17.18,131.21,-12.57,60.83,77.38,79.94,81.74,86.69,90.41,88.86,111.68,107.47,280.17,132.81,118.07,149.05,220.14,171.23,131.32,174.69,132.86,93.19,413.37,247.19,28.39,39.80,43.49,58.08,120.87
Canada,A.  Support based on commodity outputs,Beef and veal,,A1+A2,CAD mn,-105.67,-22.21,-33.04,-48.85,-15.33,18.82,-39.98,66.72,-72.60,-0.50,-0.35,-0.20,0.00,0.00,0.00,24.60,25.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,349.67,210.27,0.00,0.00,0.00,0.00,0.00
Canada,               A1.  Market Price Support  ,Beef and veal,MPS for Beef and veal,TOTAL table,CAD mn,-108.48,-24.93,-98.08,-86.63,-18.03,-65.34,-56.66,62.21,-72.60,-0.50,-0.35,-0.20,0.00,0.00,0.00,24.60,25.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,349.67,210.27,0.00,0.00,0.00,0.00,0.00
Canada,               A2.  Payments based on output,Beef and veal,Beef and veal specific programmes in A2,TOTAL table,CAD mn,2.81,2.72,65.04,37.79,2.70,84.16,16.68,4.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Canada,B.  Payments based on input use,Beef and veal,,B1+B2+B3,CAD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.17,1.37,0.00,0.00
Canada,                B1.  Variable input use,Beef and veal,Beef and veal specific programmes in B1,TOTAL table,CAD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.17,1.37,0.00,0.00
Canada,                B2.  Fixed capital formation,Beef and veal,Beef and veal specific programmes in B2,TOTAL table,CAD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Canada,                B3.  On-farm services,Beef and veal,Beef and veal specific programmes in B3,TOTAL table,CAD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Canada,"C. Payments based on current A/An/R/I, 
production required, single commodity",Beef and veal,Beef and veal specific programmes in C,TOTAL table,CAD mn,31.87,41.46,35.36,40.63,51.04,53.99,57.16,64.49,60.03,61.34,77.73,80.14,81.74,86.69,90.41,64.26,86.30,107.47,280.17,132.81,118.07,149.05,216.32,171.23,131.32,174.69,132.86,93.19,63.70,36.91,28.39,32.64,42.12,58.08,120.87
Canada,"D.  Payments based on non-current A/An/R/I, production required",Beef and veal,Beef and veal specific programmes in D,TOTAL table,CAD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Canada,IV. % Producer Single Commodity Transfers,Beef and veal,Beef and veal specific transfers  / value of receipts from Beef and veal production,%SCTBF = 100* SCTBF / ( (PPBF*QPBF) + A.2BF + BBF + CBF + DBF),%,-2.27,0.58,0.07,-0.24,1.00,2.07,0.43,3.11,-0.30,1.51,1.80,1.78,1.66,1.70,1.61,1.37,1.71,2.51,6.36,2.55,2.29,2.74,3.84,3.43,2.54,3.38,2.45,1.64,5.18,2.95,0.39,0.54,0.59,0.76,1.45
Switzerland,I.  Level of production   ,Beef and veal,,MPS table,000 tons,169.46,171.87,153.90,156.60,164.50,173.00,164.70,155.40,142.00,147.40,158.90,152.20,147.50,146.80,128.30,137.80,139.70,136.90,134.00,132.30,135.80,132.90,135.40,141.60,142.90,144.00,144.30,143.00,143.10,141.30,143.80,139.00,147.20,144.90,143.91
Switzerland,II.  Value of production (at farm gate)  ,Beef and veal,,MPS table,CHF mn,"1,668.57","1,667.63","1,732.03","1,761.01","1,724.77","1,585.94","1,318.93","1,455.31","1,501.25","1,329.67","1,071.20","1,048.07","1,044.14","1,032.69","1,136.22",974.11,981.24,"1,093.82","1,142.50","1,093.72","1,202.15","1,220.11","1,216.45","1,165.04","1,131.45","1,167.85","1,159.43","1,186.03","1,252.32","1,240.11","1,270.59","1,258.57","1,240.93","1,268.73","1,327.56"
Switzerland,III. Producer Single Commodity Transfers,Beef and veal,"Includes Beef and veal specific programmes in A, B, C and D",A+B+C+D,CHF mn,"1,401.42","1,293.73","1,239.40","1,253.23","1,342.62","1,331.59",881.59,975.94,"1,110.01",849.69,515.70,571.92,579.80,549.19,772.39,637.87,577.84,652.72,781.43,718.52,762.62,709.17,615.79,486.48,426.53,448.99,405.45,386.86,539.52,537.75,581.72,520.40,444.79,523.71,555.74
Switzerland,A.  Support based on commodity outputs,Beef and veal,,A1+A2,CHF mn,"1,336.32","1,232.23","1,187.50","1,198.03","1,284.02","1,271.39",825.29,952.74,"1,098.51",848.49,515.70,571.92,579.80,549.19,772.39,637.87,577.84,652.72,781.43,718.52,762.62,709.17,615.79,486.48,426.53,448.99,405.45,386.86,539.52,537.75,581.72,520.40,444.79,523.71,555.74
Switzerland,               A1.  Market Price Support  ,Beef and veal,MPS for Beef and veal,TOTAL table,CHF mn,"1,336.32","1,232.23","1,187.50","1,198.03","1,284.02","1,271.39",825.29,952.74,"1,098.51",848.49,515.70,571.92,579.80,549.19,772.39,637.87,577.84,652.72,781.43,718.52,762.62,709.17,615.79,486.48,426.53,448.99,405.45,386.86,539.52,537.75,581.72,520.40,444.79,523.71,555.74
Switzerland,               A2.  Payments based on output,Beef and veal,Beef and veal specific programmes in A2,TOTAL table,CHF mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Switzerland,B.  Payments based on input use,Beef and veal,,B1+B2+B3,CHF mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Switzerland,                B1.  Variable input use,Beef and veal,Beef and veal specific programmes in B1,TOTAL table,CHF mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Switzerland,                B2.  Fixed capital formation,Beef and veal,Beef and veal specific programmes in B2,TOTAL table,CHF mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Switzerland,                B3.  On-farm services,Beef and veal,Beef and veal specific programmes in B3,TOTAL table,CHF mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Switzerland,"C. Payments based on current A/An/R/I, 
production required, single commodity",Beef and veal,Beef and veal specific programmes in C,TOTAL table,CHF mn,65.10,61.50,51.90,55.20,58.60,60.20,56.30,23.20,11.50,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Switzerland,"D.  Payments based on non-current A/An/R/I, production required",Beef and veal,Beef and veal specific programmes in D,TOTAL table,CHF mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Switzerland,IV. % Producer Single Commodity Transfers,Beef and veal,Beef and veal specific transfers  / value of receipts from Beef and veal production,%SCTBF = 100* SCTBF / ( (PPBF*QPBF) + A.2BF + BBF + CBF + DBF),%,80.84,74.82,69.48,69.00,75.29,80.89,64.10,66.01,73.38,63.84,48.14,54.57,55.53,53.18,67.98,65.48,58.89,59.67,68.40,65.70,63.44,58.12,50.62,41.76,37.70,38.45,34.97,32.62,43.08,43.36,45.78,41.35,35.84,41.28,41.86
Chile,I.  Level of production   ,Beef and veal,,MPS table,000 tons,0.00,0.00,0.00,0.00,251.78,238.63,207.66,232.72,248.83,267.71,269.47,272.19,266.20,235.07,235.07,226.02,207.65,199.16,216.27,223.88,246.69,250.97,249.50,217.92,218.85,198.32,205.05,214.13,232.73,233.93,223.55,207.65,208.78,220.15,235.29
Chile,II.  Value of production (at farm gate)  ,Beef and veal,,MPS table,CLP mn,0.00,0.00,0.00,0.00,"115,207.89","162,045.07","168,400.48","184,929.22","198,842.38","226,912.10","217,171.54","224,791.92","233,384.46","199,501.76","204,157.74","207,287.60","196,777.90","186,421.81","197,999.55","223,890.95","243,153.46","269,377.19","310,699.30","255,365.69","320,934.25","335,060.06","342,360.06","345,437.93","393,450.68","460,919.08","471,866.41","464,748.20","436,316.23","357,087.23","510,858.96"
Chile,III. Producer Single Commodity Transfers,Beef and veal,"Includes Beef and veal specific programmes in A, B, C and D",A+B+C+D,CLP mn,0.00,0.00,0.00,0.00,0.00,"4,534.21","21,351.66","15,204.41","11,338.66","22,881.63","15,634.71","2,400.62",-0.15,"12,248.14","8,232.20",0.00,"17,256.81","8,316.22","1,110.60","5,984.36",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Chile,A.  Support based on commodity outputs,Beef and veal,,A1+A2,CLP mn,0.00,0.00,0.00,0.00,0.00,"4,534.21","21,351.66","15,204.41","11,338.66","22,881.63","15,634.71","2,400.62",-0.15,"12,248.14","8,232.20",0.00,"17,256.81","8,316.22","1,110.60","5,984.36",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Chile,               A1.  Market Price Support  ,Beef and veal,MPS for Beef and veal,TOTAL table,CLP mn,0.00,0.00,0.00,0.00,0.00,"4,534.21","21,351.66","15,204.41","11,338.66","22,881.63","15,634.71","2,400.62",-0.15,"12,248.14","8,232.20",0.00,"17,256.81","8,316.22","1,110.60","5,984.36",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Chile,               A2.  Payments based on output,Beef and veal,Beef and veal specific programmes in A2,TOTAL table,CLP mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Chile,B.  Payments based on input use,Beef and veal,,B1+B2+B3,CLP mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Chile,                B1.  Variable input use,Beef and veal,Beef and veal specific programmes in B1,TOTAL table,CLP mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Chile,                B2.  Fixed capital formation,Beef and veal,Beef and veal specific programmes in B2,TOTAL table,CLP mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Chile,                B3.  On-farm services,Beef and veal,Beef and veal specific programmes in B3,TOTAL table,CLP mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Chile,"C. Payments based on current A/An/R/I, 
production required, single commodity",Beef and veal,Beef and veal specific programmes in C,TOTAL table,CLP mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Chile,"D.  Payments based on non-current A/An/R/I, production required",Beef and veal,Beef and veal specific programmes in D,TOTAL table,CLP mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Chile,IV. % Producer Single Commodity Transfers,Beef and veal,Beef and veal specific transfers  / value of receipts from Beef and veal production,%SCTBF = 100* SCTBF / ( (PPBF*QPBF) + A.2BF + BBF + CBF + DBF),%,0.00,0.00,0.00,0.00,0.00,2.80,12.68,8.22,5.70,10.08,7.20,1.07,-0.00,6.14,4.03,0.00,8.77,4.46,0.56,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Colombia,I.  Level of production   ,Beef and veal,,MPS table,000 tons,0.00,0.00,0.00,0.00,0.00,0.00,690.47,675.32,723.90,767.61,786.31,811.43,806.80,763.46,809.04,752.95,735.39,737.40,876.57,844.13,890.81,914.07,874.03,810.06,766.59,821.00,854.23,856.27,837.00,823.61,896.70,768.28,771.32,769.96,736.67
Colombia,II.  Value of production (at farm gate)  ,Beef and veal,,MPS table,COP mn,0.00,0.00,0.00,0.00,0.00,0.00,"927,318.62","976,389.56","1,199,068.21","1,434,918.30","1,546,741.65","1,756,694.41","2,226,282.54","2,323,849.40","2,494,049.09","2,818,949.54","3,185,539.80","3,294,198.28","3,969,614.80","4,119,800.80","4,338,055.85","5,072,082.52","5,160,237.15","5,067,811.04","4,047,586.37","4,720,741.74","5,096,791.17","5,225,289.78","5,334,685.62","5,450,407.96","6,764,885.88","6,153,643.74","6,470,124.91","6,750,238.73","6,867,816.01"
Colombia,III. Producer Single Commodity Transfers,Beef and veal,"Includes Beef and veal specific programmes in A, B, C and D",A+B+C+D,COP mn,0.00,0.00,0.00,0.00,0.00,0.00,"57,166.21",0.00,"55,138.01","178,579.12","257,501.90","267,587.19","362,726.25","613,530.86","11,603.60","588,897.63","1,026,592.76","582,863.98","799,503.99","1,074,290.45","817,815.52","1,201,886.56","438,471.70","626,329.90","-5,431.82","-9,759.75","307,149.91","520,365.48","-5,429.13","-7,870.60","-14,024.73","-10,965.06","735,815.16","80,740.93","-6,687.14"
Colombia,A.  Support based on commodity outputs,Beef and veal,,A1+A2,COP mn,0.00,0.00,0.00,0.00,0.00,0.00,"57,166.21",0.00,"55,138.01","178,579.12","257,501.90","267,587.19","362,726.25","613,530.86","11,603.60","588,897.63","1,026,592.76","582,863.98","799,503.99","1,074,290.45","817,815.52","1,201,886.56","438,471.70","626,329.90","-5,431.82","-9,759.75","307,149.91","520,365.48","-5,429.13","-7,870.60","-14,024.73","-10,965.06","735,815.16","80,740.93","-6,687.14"
Colombia,               A1.  Market Price Support  ,Beef and veal,MPS for Beef and veal,TOTAL table,COP mn,0.00,0.00,0.00,0.00,0.00,0.00,"57,166.21",0.00,"55,138.01","178,579.12","257,501.90","267,587.19","362,726.25","613,530.86","11,603.60","588,897.63","1,026,592.76","582,863.98","799,503.99","1,074,290.45","817,815.52","1,201,886.56","438,471.70","626,329.90","-5,431.82","-9,759.75","307,149.91","520,365.48","-5,429.13","-7,870.60","-14,024.73","-10,965.06","735,815.16","80,740.93","-6,687.14"
Colombia,               A2.  Payments based on output,Beef and veal,Beef and veal specific programmes in A2,TOTAL table,COP mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Colombia,B.  Payments based on input use,Beef and veal,,B1+B2+B3,COP mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Colombia,                B1.  Variable input use,Beef and veal,Beef and veal specific programmes in B1,TOTAL table,COP mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Colombia,                B2.  Fixed capital formation,Beef and veal,Beef and veal specific programmes in B2,TOTAL table,COP mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Colombia,                B3.  On-farm services,Beef and veal,Beef and veal specific programmes in B3,TOTAL table,COP mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Colombia,"C. Payments based on current A/An/R/I, 
production required, single commodity",Beef and veal,Beef and veal specific programmes in C,TOTAL table,COP mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Colombia,"D.  Payments based on non-current A/An/R/I, production required",Beef and veal,Beef and veal specific programmes in D,TOTAL table,COP mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Colombia,IV. % Producer Single Commodity Transfers,Beef and veal,Beef and veal specific transfers  / value of receipts from Beef and veal production,%SCTBF = 100* SCTBF / ( (PPBF*QPBF) + A.2BF + BBF + CBF + DBF),%,0.00,0.00,0.00,0.00,0.00,0.00,6.16,0.00,4.60,12.45,16.65,15.23,16.29,26.40,0.47,20.89,32.23,17.69,20.14,26.08,18.85,23.70,8.50,12.36,-0.13,-0.21,6.03,9.96,-0.10,-0.14,-0.21,-0.18,11.37,1.20,-0.10
