country,Commodity,description,year,unit,value,Currency / Unit
JAMAICA,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2009,%,50.49,%
JAMAICA,Poultry meat,Producer Single Commodity Transfers (PSCT),2009,JMDmn,9420.99,JMDmn
JAMAICA,Poultry meat,Support Based on Commodity Outputs,2009,JMDmn,9399.39,JMDmn
JAMAICA,Poultry meat,Value of Production (at farm gate),2009,JMDmn,18299.76,JMDmn
JAMAICA,Poultry meat,Variable Input Use,2009,JMDmn,21.6,JMDmn
JAMAICA,Sugar,Fixed Capital Formation,2009,JMDmn,0,JMDmn
JAMAICA,Sugar,Level of Production,2009,000t,1334.58,000t
JAMAICA,Sugar,Market Price Support (MPS),2009,JMDmn,832.62,JMDmn
JAMAICA,Sugar,On-farm Services,2009,JMDmn,736.29,JMDmn
JAMAICA,Sugar,Payments Based on Input Use,2009,JMDmn,1493.96,JMDmn
JAMAICA,Sugar,Payments Based on Output,2009,JMDmn,57.47,JMDmn
JAMAICA,Sugar,Percentage Producer Single Commodity Transfers (PSCTP),2009,%,42.61,%
JAMAICA,Sugar,Producer Single Commodity Transfers (PSCT),2009,JMDmn,2384.06,JMDmn
JAMAICA,Sugar,Support Based on Commodity Outputs,2009,JMDmn,890.09,JMDmn
JAMAICA,Sugar,Value of Production (at farm gate),2009,JMDmn,4043.77,JMDmn
JAMAICA,Sugar,Variable Input Use,2009,JMDmn,757.67,JMDmn
NICARAGUA,Beef and veal,Fixed Capital Formation,2009,NIOmn,0,NIOmn
NICARAGUA,Beef and veal,Level of Production,2009,000t,107.37,000t
NICARAGUA,Beef and veal,Market Price Support (MPS),2009,NIOmn,-3.44,NIOmn
NICARAGUA,Beef and veal,On-farm Services,2009,NIOmn,0,NIOmn
NICARAGUA,Beef and veal,"Payments Based on Current A/AN/R/I, Production Required",2009,NIOmn,0,NIOmn
NICARAGUA,Beef and veal,Payments Based on Input Use,2009,NIOmn,0,NIOmn
NICARAGUA,Beef and veal,"Payments Based on Non-current A/AN/R/I, Production Required",2009,NIOmn,0,NIOmn
NICARAGUA,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2009,%,-0.05,%
NICARAGUA,Beef and veal,Producer Single Commodity Transfers (PSCT),2009,NIOmn,-3.44,NIOmn
NICARAGUA,Beef and veal,Support Based on Commodity Outputs,2009,NIOmn,-3.44,NIOmn
NICARAGUA,Beef and veal,Value of Production (at farm gate),2009,NIOmn,6582.68,NIOmn
NICARAGUA,Beef and veal,Variable Input Use,2009,NIOmn,0,NIOmn
NICARAGUA,Pig meat,Fixed Capital Formation,2009,NIOmn,0,NIOmn
NICARAGUA,Pig meat,Level of Production,2009,000t,7.18,000t
NICARAGUA,Pig meat,Market Price Support (MPS),2009,NIOmn,79.2,NIOmn
NICARAGUA,Pig meat,On-farm Services,2009,NIOmn,0,NIOmn
NICARAGUA,Pig meat,"Payments Based on Current A/AN/R/I, Production Required",2009,NIOmn,0,NIOmn
NICARAGUA,Pig meat,Payments Based on Input Use,2009,NIOmn,0,NIOmn
NICARAGUA,Pig meat,"Payments Based on Non-current A/AN/R/I, Production Required",2009,NIOmn,0,NIOmn
NICARAGUA,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2009,%,18.18,%
NICARAGUA,Pig meat,Producer Single Commodity Transfers (PSCT),2009,NIOmn,79.2,NIOmn
NICARAGUA,Pig meat,Support Based on Commodity Outputs,2009,NIOmn,79.2,NIOmn
NICARAGUA,Pig meat,Value of Production (at farm gate),2009,NIOmn,435.67,NIOmn
NICARAGUA,Pig meat,Variable Input Use,2009,NIOmn,0,NIOmn
NICARAGUA,Poultry meat,Fixed Capital Formation,2009,NIOmn,0,NIOmn
NICARAGUA,Poultry meat,Level of Production,2009,000t,89.44,000t
NICARAGUA,Poultry meat,Market Price Support (MPS),2009,NIOmn,843.28,NIOmn
NICARAGUA,Poultry meat,On-farm Services,2009,NIOmn,0,NIOmn
NICARAGUA,Poultry meat,"Payments Based on Current A/AN/R/I, Production Required",2009,NIOmn,0,NIOmn
NICARAGUA,Poultry meat,Payments Based on Input Use,2009,NIOmn,0,NIOmn
NICARAGUA,Poultry meat,"Payments Based on Non-current A/AN/R/I, Production Required",2009,NIOmn,0,NIOmn
NICARAGUA,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2009,%,27.73,%
NICARAGUA,Poultry meat,Producer Single Commodity Transfers (PSCT),2009,NIOmn,843.28,NIOmn
NICARAGUA,Poultry meat,Support Based on Commodity Outputs,2009,NIOmn,843.28,NIOmn
NICARAGUA,Poultry meat,Value of Production (at farm gate),2009,NIOmn,3041.38,NIOmn
NICARAGUA,Poultry meat,Variable Input Use,2009,NIOmn,0,NIOmn
NICARAGUA,Sugar,Fixed Capital Formation,2009,NIOmn,0,NIOmn
NICARAGUA,Sugar,Level of Production,2009,000t,534.81,000t
NICARAGUA,Sugar,Market Price Support (MPS),2009,NIOmn,1605.12,NIOmn
NICARAGUA,Sugar,On-farm Services,2009,NIOmn,0,NIOmn
NICARAGUA,Sugar,"Payments Based on Current A/AN/R/I, Production Required",2009,NIOmn,0,NIOmn
NICARAGUA,Sugar,Payments Based on Input Use,2009,NIOmn,0,NIOmn
NICARAGUA,Sugar,"Payments Based on Non-current A/AN/R/I, Production Required",2009,NIOmn,0,NIOmn
NICARAGUA,Sugar,Percentage Producer Single Commodity Transfers (PSCTP),2009,%,29.68,%
NICARAGUA,Sugar,Producer Single Commodity Transfers (PSCT),2009,NIOmn,1605.12,NIOmn
NICARAGUA,Sugar,Support Based on Commodity Outputs,2009,NIOmn,1605.12,NIOmn
NICARAGUA,Sugar,Value of Production (at farm gate),2009,NIOmn,5408.99,NIOmn
NICARAGUA,Sugar,Variable Input Use,2009,NIOmn,0,NIOmn
PARAGUAY,Beef and veal,Fixed Capital Formation,2009,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Level of Production,2009,000t,330.01,000t
PARAGUAY,Beef and veal,Market Price Support (MPS),2009,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,On-farm Services,2009,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Payments Based on Input Use,2009,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,"Payments Based on Non-current A/AN/R/I, Production Required",2009,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Payments Based on Output,2009,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2009,%,0,%
PARAGUAY,Beef and veal,Producer Single Commodity Transfers (PSCT),2009,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Support Based on Commodity Outputs,2009,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Value of Production (at farm gate),2009,PYGmn,3267707.18,PYGmn
PARAGUAY,Beef and veal,Variable Input Use,2009,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Fixed Capital Formation,2009,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Level of Production,2009,000t,14.86,000t
PARAGUAY,Pig meat,Market Price Support (MPS),2009,PYGmn,0,PYGmn
PARAGUAY,Pig meat,On-farm Services,2009,PYGmn,0,PYGmn
PARAGUAY,Pig meat,"Payments Based on Current A/AN/R/I, Production Required",2009,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Payments Based on Input Use,2009,PYGmn,0,PYGmn
PARAGUAY,Pig meat,"Payments Based on Non-current A/AN/R/I, Production Required",2009,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Payments Based on Output,2009,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2009,%,0,%
PARAGUAY,Pig meat,Producer Single Commodity Transfers (PSCT),2009,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Support Based on Commodity Outputs,2009,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Value of Production (at farm gate),2009,PYGmn,86788.93,PYGmn
PARAGUAY,Pig meat,Variable Input Use,2009,PYGmn,0,PYGmn
SURINAME,Beef and veal,Level of Production,2009,000t,1.89,000t
SURINAME,Beef and veal,Market Price Support (MPS),2009,SRDmn,8.45,SRDmn
SURINAME,Beef and veal,On-farm Services,2009,SRDmn,0,SRDmn
SURINAME,Beef and veal,"Payments Based on Current A/AN/R/I, Production Required",2009,SRDmn,0,SRDmn
SURINAME,Beef and veal,Payments Based on Input Use,2009,SRDmn,0,SRDmn
SURINAME,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2009,%,42.57,%
SURINAME,Beef and veal,Producer Single Commodity Transfers (PSCT),2009,SRDmn,8.45,SRDmn
SURINAME,Beef and veal,Support Based on Commodity Outputs,2009,SRDmn,8.45,SRDmn
SURINAME,Beef and veal,Value of Production (at farm gate),2009,SRDmn,19.86,SRDmn
SURINAME,Beef and veal,Variable Input Use,2009,SRDmn,0,SRDmn
SURINAME,Pig meat,Level of Production,2009,000t,1.76,000t
SURINAME,Pig meat,Market Price Support (MPS),2009,SRDmn,10.47,SRDmn
SURINAME,Pig meat,On-farm Services,2009,SRDmn,0,SRDmn
SURINAME,Pig meat,"Payments Based on Current A/AN/R/I, Production Required",2009,SRDmn,0,SRDmn
SURINAME,Pig meat,Payments Based on Input Use,2009,SRDmn,0,SRDmn
SURINAME,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2009,%,66.86,%
SURINAME,Pig meat,Producer Single Commodity Transfers (PSCT),2009,SRDmn,10.47,SRDmn
SURINAME,Pig meat,Support Based on Commodity Outputs,2009,SRDmn,10.47,SRDmn
SURINAME,Pig meat,Value of Production (at farm gate),2009,SRDmn,15.66,SRDmn
SURINAME,Pig meat,Variable Input Use,2009,SRDmn,0,SRDmn
SURINAME,Poultry meat,Level of Production,2009,000t,11.39,000t
SURINAME,Poultry meat,Market Price Support (MPS),2009,SRDmn,30.12,SRDmn
SURINAME,Poultry meat,On-farm Services,2009,SRDmn,0,SRDmn
SURINAME,Poultry meat,"Payments Based on Current A/AN/R/I, Production Required",2009,SRDmn,0,SRDmn
SURINAME,Poultry meat,Payments Based on Input Use,2009,SRDmn,0,SRDmn
SURINAME,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2009,%,27.83,%
SURINAME,Poultry meat,Producer Single Commodity Transfers (PSCT),2009,SRDmn,30.12,SRDmn
SURINAME,Poultry meat,Support Based on Commodity Outputs,2009,SRDmn,30.12,SRDmn
SURINAME,Poultry meat,Value of Production (at farm gate),2009,SRDmn,108.22,SRDmn
SURINAME,Poultry meat,Variable Input Use,2009,SRDmn,0,SRDmn
URUGUAY,Beef and veal,Level of Production,2009,000t,545.94,000t
URUGUAY,Beef and veal,Market Price Support (MPS),2009,UYUmn,0,UYUmn
URUGUAY,Beef and veal,Payments Based on Input Use,2009,UYUmn,0,UYUmn
URUGUAY,Beef and veal,Payments Based on Output,2009,UYUmn,0,UYUmn
URUGUAY,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2009,%,0,%
URUGUAY,Beef and veal,Producer Single Commodity Transfers (PSCT),2009,UYUmn,0,UYUmn
URUGUAY,Beef and veal,Support Based on Commodity Outputs,2009,UYUmn,0,UYUmn
URUGUAY,Beef and veal,Value of Production (at farm gate),2009,UYUmn,25081.09,UYUmn
URUGUAY,Poultry meat,Level of Production,2009,000t,61.89,000t
URUGUAY,Poultry meat,Market Price Support (MPS),2009,UYUmn,578.84,UYUmn
URUGUAY,Poultry meat,Payments Based on Input Use,2009,UYUmn,0,UYUmn
URUGUAY,Poultry meat,Payments Based on Output,2009,UYUmn,0,UYUmn
URUGUAY,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2009,%,23.78,%
URUGUAY,Poultry meat,Producer Single Commodity Transfers (PSCT),2009,UYUmn,578.84,UYUmn
URUGUAY,Poultry meat,Support Based on Commodity Outputs,2009,UYUmn,578.84,UYUmn
URUGUAY,Poultry meat,Value of Production (at farm gate),2009,UYUmn,2434.36,UYUmn
URUGUAY,Sheep meat,Level of Production,2009,000t,45.04,000t
URUGUAY,Sheep meat,Market Price Support (MPS),2009,UYUmn,0,UYUmn
URUGUAY,Sheep meat,Payments Based on Input Use,2009,UYUmn,0,UYUmn
URUGUAY,Sheep meat,Payments Based on Output,2009,UYUmn,0,UYUmn
URUGUAY,Sheep meat,Percentage Producer Single Commodity Transfers (PSCTP),2009,%,0,%
URUGUAY,Sheep meat,Producer Single Commodity Transfers (PSCT),2009,UYUmn,0,UYUmn
URUGUAY,Sheep meat,Support Based on Commodity Outputs,2009,UYUmn,0,UYUmn
URUGUAY,Sheep meat,Value of Production (at farm gate),2009,UYUmn,2493.06,UYUmn
BAHAMAS,Poultry meat,Fixed Capital Formation,2010,BHDmn,0,BHDmn
BAHAMAS,Poultry meat,Level of Production,2010,000t,3.73,000t
BAHAMAS,Poultry meat,Market Price Support (MPS),2010,BHDmn,2.61,BHDmn
BAHAMAS,Poultry meat,Payments Based on Input Use,2010,BHDmn,0.41,BHDmn
BAHAMAS,Poultry meat,Payments Based on Output,2010,BHDmn,0,BHDmn
BAHAMAS,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2010,%,29.14,%
BAHAMAS,Poultry meat,Producer Single Commodity Transfers (PSCT),2010,BHDmn,3.02,BHDmn
BAHAMAS,Poultry meat,Support Based on Commodity Outputs,2010,BHDmn,2.61,BHDmn
BAHAMAS,Poultry meat,Value of Production (at farm gate),2010,BHDmn,9.97,BHDmn
BAHAMAS,Poultry meat,Variable Input Use,2010,BHDmn,0.41,BHDmn
BOLIVIA,Beef and veal,Fixed Capital Formation,2010,BOBmn,3.13,BOBmn
BOLIVIA,Beef and veal,Level of Production,2010,000t,202.35,000t
BOLIVIA,Beef and veal,Market Price Support (MPS),2010,BOBmn,-2117.11,BOBmn
BOLIVIA,Beef and veal,On-farm Services,2010,BOBmn,1.33,BOBmn
BOLIVIA,Beef and veal,Payments Based on Input Use,2010,BOBmn,5.19,BOBmn
BOLIVIA,Beef and veal,Payments Based on Output,2010,BOBmn,0,BOBmn
BOLIVIA,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2010,%,-121.84,%
BOLIVIA,Beef and veal,Producer Single Commodity Transfers (PSCT),2010,BOBmn,-2110.69,BOBmn
BOLIVIA,Beef and veal,Support Based on Commodity Outputs,2010,BOBmn,-2117.11,BOBmn
BOLIVIA,Beef and veal,Value of Production (at farm gate),2010,BOBmn,1725.87,BOBmn
BOLIVIA,Beef and veal,Variable Input Use,2010,BOBmn,0.74,BOBmn
BOLIVIA,Pig meat,Fixed Capital Formation,2010,BOBmn,0.08,BOBmn
BOLIVIA,Pig meat,Level of Production,2010,000t,83.76,000t
BOLIVIA,Pig meat,Market Price Support (MPS),2010,BOBmn,-131.34,BOBmn
BOLIVIA,Pig meat,On-farm Services,2010,BOBmn,0.08,BOBmn
BOLIVIA,Pig meat,Payments Based on Input Use,2010,BOBmn,0.2,BOBmn
BOLIVIA,Pig meat,Payments Based on Output,2010,BOBmn,0,BOBmn
BOLIVIA,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2010,%,-27.99,%
BOLIVIA,Pig meat,Producer Single Commodity Transfers (PSCT),2010,BOBmn,-131.13,BOBmn
BOLIVIA,Pig meat,Support Based on Commodity Outputs,2010,BOBmn,-131.34,BOBmn
BOLIVIA,Pig meat,Value of Production (at farm gate),2010,BOBmn,468.24,BOBmn
BOLIVIA,Pig meat,Variable Input Use,2010,BOBmn,0.04,BOBmn
BOLIVIA,Poultry meat,Fixed Capital Formation,2010,BOBmn,1.64,BOBmn
BOLIVIA,Poultry meat,Level of Production,2010,000t,228.14,000t
BOLIVIA,Poultry meat,Market Price Support (MPS),2010,BOBmn,-164.62,BOBmn
BOLIVIA,Poultry meat,On-farm Services,2010,BOBmn,0.51,BOBmn
BOLIVIA,Poultry meat,Payments Based on Input Use,2010,BOBmn,2.23,BOBmn
BOLIVIA,Poultry meat,Payments Based on Output,2010,BOBmn,0,BOBmn
BOLIVIA,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2010,%,-7.74,%
BOLIVIA,Poultry meat,Producer Single Commodity Transfers (PSCT),2010,BOBmn,-161.72,BOBmn
BOLIVIA,Poultry meat,Support Based on Commodity Outputs,2010,BOBmn,-164.62,BOBmn
BOLIVIA,Poultry meat,Value of Production (at farm gate),2010,BOBmn,2087.46,BOBmn
BOLIVIA,Poultry meat,Variable Input Use,2010,BOBmn,0.08,BOBmn
BOLIVIA,Sugar,Fixed Capital Formation,2010,BOBmn,0,BOBmn
BOLIVIA,Sugar,Level of Production,2010,000t,495.81,000t
BOLIVIA,Sugar,Market Price Support (MPS),2010,BOBmn,-598.65,BOBmn
BOLIVIA,Sugar,On-farm Services,2010,BOBmn,0.03,BOBmn
BOLIVIA,Sugar,Payments Based on Input Use,2010,BOBmn,0.03,BOBmn
BOLIVIA,Sugar,Payments Based on Output,2010,BOBmn,0,BOBmn
BOLIVIA,Sugar,Percentage Producer Single Commodity Transfers (PSCTP),2010,%,-74.95,%
BOLIVIA,Sugar,Producer Single Commodity Transfers (PSCT),2010,BOBmn,-598.57,BOBmn
BOLIVIA,Sugar,Support Based on Commodity Outputs,2010,BOBmn,-598.65,BOBmn
BOLIVIA,Sugar,Value of Production (at farm gate),2010,BOBmn,798.57,BOBmn
DOMINICAN REPUBLIC,Beef and veal,Fixed Capital Formation,2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Beef and veal,Level of Production,2010,000t,112.95,000t
DOMINICAN REPUBLIC,Beef and veal,Market Price Support (MPS),2010,DOPmn,3749.1,DOPmn
DOMINICAN REPUBLIC,Beef and veal,On-farm Services,2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Beef and veal,"Payments Based on Current A/AN/R/I, Production Required",2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Beef and veal,Payments Based on Input Use,2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Beef and veal,"Payments Based on Non-current A/AN/R/I, Production Required",2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Beef and veal,Payments Based on Output,2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2010,%,21.14,%
DOMINICAN REPUBLIC,Beef and veal,Producer Single Commodity Transfers (PSCT),2010,DOPmn,3749.1,DOPmn
DOMINICAN REPUBLIC,Beef and veal,Support Based on Commodity Outputs,2010,DOPmn,3749.1,DOPmn
DOMINICAN REPUBLIC,Beef and veal,Value of Production (at farm gate),2010,DOPmn,17737.35,DOPmn
DOMINICAN REPUBLIC,Beef and veal,Variable Input Use,2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Pig meat,Fixed Capital Formation,2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Pig meat,Level of Production,2010,000t,68.48,000t
DOMINICAN REPUBLIC,Pig meat,Market Price Support (MPS),2010,DOPmn,1261.34,DOPmn
DOMINICAN REPUBLIC,Pig meat,On-farm Services,2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Pig meat,"Payments Based on Current A/AN/R/I, Production Required",2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Pig meat,Payments Based on Input Use,2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Pig meat,"Payments Based on Non-current A/AN/R/I, Production Required",2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Pig meat,Payments Based on Output,2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2010,%,23.29,%
DOMINICAN REPUBLIC,Pig meat,Producer Single Commodity Transfers (PSCT),2010,DOPmn,1261.34,DOPmn
DOMINICAN REPUBLIC,Pig meat,Support Based on Commodity Outputs,2010,DOPmn,1261.34,DOPmn
DOMINICAN REPUBLIC,Pig meat,Value of Production (at farm gate),2010,DOPmn,5416.93,DOPmn
DOMINICAN REPUBLIC,Pig meat,Variable Input Use,2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Poultry meat,Fixed Capital Formation,2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Poultry meat,Level of Production,2010,000t,133.82,000t
DOMINICAN REPUBLIC,Poultry meat,Market Price Support (MPS),2010,DOPmn,12370.77,DOPmn
DOMINICAN REPUBLIC,Poultry meat,On-farm Services,2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Poultry meat,"Payments Based on Current A/AN/R/I, Production Required",2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Poultry meat,Payments Based on Input Use,2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Poultry meat,"Payments Based on Non-current A/AN/R/I, Production Required",2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Poultry meat,Payments Based on Output,2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2010,%,83.66,%
DOMINICAN REPUBLIC,Poultry meat,Producer Single Commodity Transfers (PSCT),2010,DOPmn,12370.77,DOPmn
DOMINICAN REPUBLIC,Poultry meat,Support Based on Commodity Outputs,2010,DOPmn,12370.77,DOPmn
DOMINICAN REPUBLIC,Poultry meat,Value of Production (at farm gate),2010,DOPmn,14786.21,DOPmn
DOMINICAN REPUBLIC,Poultry meat,Variable Input Use,2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Sugar,Fixed Capital Formation,2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Sugar,Level of Production,2010,000t,525.95,000t
DOMINICAN REPUBLIC,Sugar,Market Price Support (MPS),2010,DOPmn,639.66,DOPmn
DOMINICAN REPUBLIC,Sugar,On-farm Services,2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Sugar,"Payments Based on Current A/AN/R/I, Production Required",2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Sugar,Payments Based on Input Use,2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Sugar,"Payments Based on Non-current A/AN/R/I, Production Required",2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Sugar,Payments Based on Output,2010,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Sugar,Percentage Producer Single Commodity Transfers (PSCTP),2010,%,8.92,%
DOMINICAN REPUBLIC,Sugar,Producer Single Commodity Transfers (PSCT),2010,DOPmn,639.66,DOPmn
DOMINICAN REPUBLIC,Sugar,Support Based on Commodity Outputs,2010,DOPmn,639.66,DOPmn
DOMINICAN REPUBLIC,Sugar,Value of Production (at farm gate),2010,DOPmn,7172.11,DOPmn
DOMINICAN REPUBLIC,Sugar,Variable Input Use,2010,DOPmn,0,DOPmn
ECUADOR,Beef and veal,Fixed Capital Formation,2010,USDmn,0,USDmn
ECUADOR,Beef and veal,Level of Production,2010,000t,327.33,000t
ECUADOR,Beef and veal,Market Price Support (MPS),2010,USDmn,0,USDmn
ECUADOR,Beef and veal,On-farm Services,2010,USDmn,4.22,USDmn
ECUADOR,Beef and veal,"Payments Based on Current A/AN/R/I, Production Required",2010,USDmn,0,USDmn
ECUADOR,Beef and veal,Payments Based on Input Use,2010,USDmn,4.22,USDmn
ECUADOR,Beef and veal,"Payments Based on Non-current A/AN/R/I, Production Required",2010,USDmn,0,USDmn
ECUADOR,Beef and veal,Payments Based on Output,2010,USDmn,0,USDmn
ECUADOR,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2010,%,0.99,%
ECUADOR,Beef and veal,Producer Single Commodity Transfers (PSCT),2010,USDmn,4.22,USDmn
ECUADOR,Beef and veal,Support Based on Commodity Outputs,2010,USDmn,0,USDmn
ECUADOR,Beef and veal,Value of Production (at farm gate),2010,USDmn,424.22,USDmn
ECUADOR,Beef and veal,Variable Input Use,2010,USDmn,0,USDmn
ECUADOR,Pig meat,Fixed Capital Formation,2010,USDmn,0,USDmn
ECUADOR,Pig meat,Level of Production,2010,000t,139.96,000t
ECUADOR,Pig meat,Market Price Support (MPS),2010,USDmn,145.26,USDmn
ECUADOR,Pig meat,On-farm Services,2010,USDmn,0,USDmn
ECUADOR,Pig meat,"Payments Based on Current A/AN/R/I, Production Required",2010,USDmn,0,USDmn
ECUADOR,Pig meat,Payments Based on Input Use,2010,USDmn,0,USDmn
ECUADOR,Pig meat,"Payments Based on Non-current A/AN/R/I, Production Required",2010,USDmn,0,USDmn
ECUADOR,Pig meat,Payments Based on Output,2010,USDmn,0,USDmn
ECUADOR,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2010,%,33.64,%
ECUADOR,Pig meat,Producer Single Commodity Transfers (PSCT),2010,USDmn,145.26,USDmn
ECUADOR,Pig meat,Support Based on Commodity Outputs,2010,USDmn,145.26,USDmn
ECUADOR,Pig meat,Value of Production (at farm gate),2010,USDmn,431.79,USDmn
ECUADOR,Pig meat,Variable Input Use,2010,USDmn,0,USDmn
EL SALVADOR,Beef and veal,Fixed Capital Formation,2010,SVCmn,0,SVCmn
EL SALVADOR,Beef and veal,Level of Production,2010,000t,32.92,000t
EL SALVADOR,Beef and veal,Market Price Support (MPS),2010,SVCmn,12.36,SVCmn
EL SALVADOR,Beef and veal,On-farm Services,2010,SVCmn,0,SVCmn
EL SALVADOR,Beef and veal,"Payments Based on Current A/AN/R/I, Production Required",2010,SVCmn,0,SVCmn
EL SALVADOR,Beef and veal,Payments Based on Input Use,2010,SVCmn,0,SVCmn
EL SALVADOR,Beef and veal,"Payments Based on Non-current A/AN/R/I, Production Required",2010,SVCmn,0,SVCmn
